peptide,gene_id,treatment,bio_rep,abundance
pw_179,gene_36,ctrl,6,266.12951971278034
pw_179,gene_36,ctrl,7,134.7963923339824
pw_179,gene_36,ctrl,8,154.78584899224228
pw_179,gene_36,treatment,1,255.70608400299938
pw_179,gene_36,treatment,2,180.73552154484977
pw_179,gene_36,treatment,3,223.45030238194468
pw_179,gene_36,treatment,4,238.83019936583503
pw_179,gene_36,treatment,5,178.24914860556515
pw_179,gene_36,treatment,6,265.269829681629
pw_179,gene_36,treatment,7,154.47511339299524
pw_179,gene_36,treatment,8,115.96818743143845
pw_180,gene_36,ctrl,1,47.31537052769734
pw_180,gene_36,ctrl,2,62.5269065268082
pw_180,gene_36,ctrl,3,35.176643747439016
pw_180,gene_36,ctrl,4,113.33789407431857
pw_180,gene_36,ctrl,5,70.67639610341612
pw_180,gene_36,ctrl,6,84.15722782757408
pw_180,gene_36,ctrl,7,86.19330371398465
pw_180,gene_36,ctrl,8,135.58868458060834
pw_180,gene_36,treatment,1,50.8094327754338
pw_180,gene_36,treatment,2,28.09199545150828
pw_180,gene_36,treatment,3,61.77996918133946
pw_180,gene_36,treatment,4,41.33671501892337
pw_180,gene_36,treatment,5,107.66144308525875
pw_180,gene_36,treatment,6,78.1735585832097
pw_180,gene_36,treatment,7,37.944757804574756
pw_180,gene_36,treatment,8,90.0991129946578
pw_181,gene_37,ctrl,1,45.76429737721895
pw_181,gene_37,ctrl,2,65.7232025636359
pw_181,gene_37,ctrl,3,79.96576196683611
pw_181,gene_37,ctrl,4,51.110874172360546
pw_181,gene_37,ctrl,5,75.70651074578437
pw_181,gene_37,ctrl,6,79.38162115851767
pw_181,gene_37,ctrl,7,72.93571195808717
pw_181,gene_37,ctrl,8,62.65343363033006
pw_181,gene_37,treatment,1,65.61164740973814
pw_181,gene_37,treatment,2,40.47319056109064
pw_181,gene_37,treatment,3,71.74209186970351
pw_181,gene_37,treatment,4,63.00878205941606
pw_181,gene_37,treatment,5,106.17232460856445
pw_181,gene_37,treatment,6,43.93736295651283
pw_181,gene_37,treatment,7,54.035696549545385
pw_181,gene_37,treatment,8,70.89570675033784
pw_182,gene_37,ctrl,1,153.32556093239785
pw_182,gene_37,ctrl,2,139.31877904905488
pw_182,gene_37,ctrl,3,95.58587766242232
pw_182,gene_37,ctrl,4,89.7943217266452
pw_182,gene_37,ctrl,5,87.86264886373223
pw_182,gene_37,ctrl,6,164.39595282164618
pw_182,gene_37,ctrl,7,84.52647541666379
pw_182,gene_37,ctrl,8,132.01716438388277
pw_182,gene_37,treatment,1,61.60487320550821
pw_182,gene_37,treatment,2,142.13462017749572
pw_182,gene_37,treatment,3,131.16500295163092
pw_182,gene_37,treatment,4,161.56439094292503
pw_182,gene_37,treatment,5,160.88954711781938
pw_182,gene_37,treatment,6,151.8660515202938
pw_182,gene_37,treatment,7,77.20353763117247
pw_182,gene_37,treatment,8,49.32859062794456
pw_183,gene_37,ctrl,1,43.70582715509937
pw_183,gene_37,ctrl,2,37.52226333651029
pw_183,gene_37,ctrl,3,49.30409006913292
pw_183,gene_37,ctrl,4,109.96057448116035
pw_183,gene_37,ctrl,5,62.03843721820049
pw_183,gene_37,ctrl,6,86.04027114508985
pw_183,gene_37,ctrl,7,55.954888996462444
pw_183,gene_37,ctrl,8,32.64390734449139
pw_183,gene_37,treatment,1,73.70637588459621
pw_183,gene_37,treatment,2,47.55945879798996
pw_183,gene_37,treatment,3,45.04050254105487
pw_183,gene_37,treatment,4,100.09563462725097
pw_183,gene_37,treatment,5,63.615042037474176
pw_183,gene_37,treatment,6,37.513075531434055
pw_183,gene_37,treatment,7,42.81856838306486
pw_183,gene_37,treatment,8,28.45561714516322
pw_184,gene_37,ctrl,1,77.26326081074802
pw_184,gene_37,ctrl,2,126.94357878921402
pw_184,gene_37,ctrl,3,162.30192352013367
pw_184,gene_37,ctrl,4,100.56115278450453
pw_184,gene_37,ctrl,5,20.141921452273174
pw_184,gene_37,ctrl,6,42.73029852351835
pw_184,gene_37,ctrl,7,51.71843783706473
pw_184,gene_37,ctrl,8,63.04929804044241
pw_184,gene_37,treatment,1,44.01434084477901
pw_184,gene_37,treatment,2,89.72650370548372
pw_184,gene_37,treatment,3,53.313199093643554
pw_184,gene_37,treatment,4,88.66724208124312
pw_184,gene_37,treatment,5,29.64973200570449
pw_184,gene_37,treatment,6,78.42177570369829
pw_184,gene_37,treatment,7,56.09816929989099
pw_184,gene_37,treatment,8,106.62300951987845
pw_185,gene_37,ctrl,1,83.11336434624704
pw_185,gene_37,ctrl,2,53.32345318322062
pw_185,gene_37,ctrl,3,59.85459687533692
pw_185,gene_37,ctrl,4,73.38468709576503
pw_185,gene_37,ctrl,5,76.52267776275933
pw_185,gene_37,ctrl,6,96.72285677510266
pw_185,gene_37,ctrl,7,98.93283918258231
pw_185,gene_37,ctrl,8,57.898472797290694
pw_185,gene_37,treatment,1,97.93983684767426
pw_185,gene_37,treatment,2,84.32081308570169
pw_185,gene_37,treatment,3,117.50309690668955
pw_185,gene_37,treatment,4,101.05980523405718
pw_185,gene_37,treatment,5,104.31952080115506
pw_185,gene_37,treatment,6,103.87662555751977
pw_185,gene_37,treatment,7,99.16358459215186
pw_185,gene_37,treatment,8,66.75105968768224
pw_186,gene_38,ctrl,1,125.26106201802168
pw_186,gene_38,ctrl,2,88.63591953797122
pw_186,gene_38,ctrl,3,124.47554846294197
pw_186,gene_38,ctrl,4,119.34006039321807
pw_186,gene_38,ctrl,5,150.0412733737786
pw_186,gene_38,ctrl,6,166.98847092574994
pw_186,gene_38,ctrl,7,167.38097143194952
pw_186,gene_38,ctrl,8,105.52926360990577
pw_186,gene_38,treatment,1,132.05315227666344
pw_186,gene_38,treatment,2,172.52346345968056
pw_186,gene_38,treatment,3,72.5717400277371
pw_186,gene_38,treatment,4,62.110070121847436
pw_186,gene_38,treatment,5,234.52269958648182
pw_186,gene_38,treatment,6,78.27254067099426
pw_186,gene_38,treatment,7,88.77341906747274
pw_186,gene_38,treatment,8,66.45352626474062
pw_187,gene_38,ctrl,1,57.60773966907385
pw_187,gene_38,ctrl,2,170.24132158726502
pw_187,gene_38,ctrl,3,97.73260365031291
pw_187,gene_38,ctrl,4,115.15644711941488
pw_187,gene_38,ctrl,5,64.308898746053
pw_187,gene_38,ctrl,6,109.99802887833238
pw_187,gene_38,ctrl,7,150.76249273435926
pw_187,gene_38,ctrl,8,110.4703047745477
pw_187,gene_38,treatment,1,43.56602637179776
pw_187,gene_38,treatment,2,34.99993282753725
pw_187,gene_38,treatment,3,54.66514660747783
pw_187,gene_38,treatment,4,78.58427808509069
pw_187,gene_38,treatment,5,90.21074306525146
pw_187,gene_38,treatment,6,206.0058061777781
pw_187,gene_38,treatment,7,73.27982112229694
pw_187,gene_38,treatment,8,128.46898182762231
pw_188,gene_38,ctrl,1,115.2348382406068
pw_188,gene_38,ctrl,2,50.40881782009603
pw_188,gene_38,ctrl,3,145.56644843549964
pw_188,gene_38,ctrl,4,116.84652763003957
pw_188,gene_38,ctrl,5,132.60628028351394
pw_188,gene_38,ctrl,6,72.22521378359376
pw_188,gene_38,ctrl,7,48.837048949587896
pw_188,gene_38,ctrl,8,61.433940138244
pw_188,gene_38,treatment,1,98.68767964517406
pw_188,gene_38,treatment,2,120.53794406918645
pw_188,gene_38,treatment,3,100.36776789825362
pw_188,gene_38,treatment,4,82.06086891174395
pw_188,gene_38,treatment,5,93.60966703584084
pw_188,gene_38,treatment,6,185.43988567403375
pw_188,gene_38,treatment,7,47.509562987654355
pw_188,gene_38,treatment,8,127.9079065525115
pw_189,gene_38,ctrl,1,35.28143716500322
pw_189,gene_38,ctrl,2,30.386708795310895
pw_189,gene_38,ctrl,3,21.78521709402564
pw_189,gene_38,ctrl,4,55.58384163863695
pw_189,gene_38,ctrl,5,34.599114138311435
pw_189,gene_38,ctrl,6,91.49015174925438
pw_189,gene_38,ctrl,7,70.48719306334209
pw_189,gene_38,ctrl,8,43.24004842698461
pw_189,gene_38,treatment,1,72.78134648287265
pw_189,gene_38,treatment,2,44.12974865222911
pw_189,gene_38,treatment,3,42.983746330211495
pw_189,gene_38,treatment,4,68.05171653345867
pw_189,gene_38,treatment,5,65.78251451198683
pw_189,gene_38,treatment,6,47.19068395576864
pw_189,gene_38,treatment,7,28.132852313670778
pw_189,gene_38,treatment,8,55.99414741830245
pw_190,gene_38,ctrl,1,70.20426202016546
pw_190,gene_38,ctrl,2,41.52592934894232
pw_190,gene_38,ctrl,3,61.21394495923884
pw_190,gene_38,ctrl,4,76.39356735123795
pw_190,gene_38,ctrl,5,70.85349455603291
pw_190,gene_38,ctrl,6,34.40295329168062
pw_190,gene_38,ctrl,7,89.79614747438009
pw_190,gene_38,ctrl,8,56.36247318540488
pw_190,gene_38,treatment,1,66.71475810517894
pw_190,gene_38,treatment,2,78.4451078361586
pw_190,gene_38,treatment,3,106.94989386419644
pw_190,gene_38,treatment,4,55.54852091626042
pw_190,gene_38,treatment,5,52.81220366455935
pw_190,gene_38,treatment,6,49.27393307783404
pw_190,gene_38,treatment,7,34.57847185058239
pw_190,gene_38,treatment,8,39.27474750030699
pw_191,gene_39,ctrl,1,94.11382144983455
pw_191,gene_39,ctrl,2,62.13129165054082
pw_191,gene_39,ctrl,3,59.175839706189606
pw_191,gene_39,ctrl,4,90.64062959021165
pw_191,gene_39,ctrl,5,63.69793819508499
pw_191,gene_39,ctrl,6,77.18087880063666
pw_191,gene_39,ctrl,7,74.91106696520744
pw_191,gene_39,ctrl,8,59.21068357558571
pw_191,gene_39,treatment,1,72.85555436701844
pw_191,gene_39,treatment,2,88.82132742931057
pw_191,gene_39,treatment,3,57.45808384796459
pw_191,gene_39,treatment,4,45.055346679665945
pw_191,gene_39,treatment,5,45.24892308003039
pw_191,gene_39,treatment,6,96.89758591290116
pw_191,gene_39,treatment,7,50.59298908213273
pw_191,gene_39,treatment,8,79.42081002638123
pw_192,gene_39,ctrl,1,77.1318524833181
pw_192,gene_39,ctrl,2,74.37134536452848
pw_192,gene_39,ctrl,3,85.72940394011982
pw_192,gene_39,ctrl,4,81.35032753291998
pw_192,gene_39,ctrl,5,27.79136915818694
pw_192,gene_39,ctrl,6,127.49965217439151
pw_192,gene_39,ctrl,7,94.82168523248555
pw_192,gene_39,ctrl,8,81.1268266706366
pw_192,gene_39,treatment,1,96.65813650940771
pw_192,gene_39,treatment,2,60.806217280809065
pw_192,gene_39,treatment,3,65.56657738652352
pw_192,gene_39,treatment,4,100.30056459187652
pw_192,gene_39,treatment,5,85.58261277691707
pw_192,gene_39,treatment,6,93.19296043062975
pw_192,gene_39,treatment,7,91.80980555474005
pw_192,gene_39,treatment,8,139.9500717670589
pw_193,gene_39,ctrl,1,102.30542510970604
pw_193,gene_39,ctrl,2,95.61310836513123
pw_193,gene_39,ctrl,3,117.99226403649618
pw_193,gene_39,ctrl,4,139.11729830435596
pw_193,gene_39,ctrl,5,67.83387499345525
pw_193,gene_39,ctrl,6,47.098471102194694
pw_193,gene_39,ctrl,7,143.30917631910629
pw_193,gene_39,ctrl,8,51.199163295033024
pw_193,gene_39,treatment,1,49.6968842853839
pw_193,gene_39,treatment,2,126.22232969768692
pw_193,gene_39,treatment,3,150.02306767249624
pw_193,gene_39,treatment,4,121.65070203214431
pw_193,gene_39,treatment,5,143.81735497163348
pw_193,gene_39,treatment,6,146.38518281559774
pw_193,gene_39,treatment,7,85.37790981778323
pw_193,gene_39,treatment,8,86.64762416040259
pw_194,gene_39,ctrl,1,119.31155432701642
pw_194,gene_39,ctrl,2,81.80842695457605
pw_194,gene_39,ctrl,3,76.7044222184057
pw_194,gene_39,ctrl,4,36.341174003528934
pw_194,gene_39,ctrl,5,19.294786151833403
pw_194,gene_39,ctrl,6,63.39365018166548
pw_194,gene_39,ctrl,7,69.43329216200672
pw_194,gene_39,ctrl,8,141.7746100804855
pw_194,gene_39,treatment,1,73.03934776016342
pw_194,gene_39,treatment,2,51.5980994280604
pw_194,gene_39,treatment,3,37.020465638886144
pw_194,gene_39,treatment,4,85.39879586416212
pw_194,gene_39,treatment,5,44.52603329421016
pw_194,gene_39,treatment,6,80.03956470078403
pw_194,gene_39,treatment,7,31.53331935303845
pw_194,gene_39,treatment,8,93.91127484527401
pw_195,gene_39,ctrl,1,55.378987521442184
pw_195,gene_39,ctrl,2,44.10097233391702
pw_195,gene_39,ctrl,3,62.947056737199624
pw_195,gene_39,ctrl,4,37.47879978864295
pw_195,gene_39,ctrl,5,53.48514328283366
pw_195,gene_39,ctrl,6,41.27248800079602
pw_195,gene_39,ctrl,7,119.24678519547696
pw_195,gene_39,ctrl,8,47.16075386399502
pw_195,gene_39,treatment,1,33.8382520322952
pw_195,gene_39,treatment,2,54.40607139433393
pw_195,gene_39,treatment,3,33.33909674832924
pw_195,gene_39,treatment,4,66.46723122750363
pw_195,gene_39,treatment,5,22.185101585939616
pw_195,gene_39,treatment,6,39.216653061957864
pw_195,gene_39,treatment,7,111.7963767077583
pw_195,gene_39,treatment,8,91.51049336397041
pw_196,gene_40,ctrl,1,7.587703085254558
pw_196,gene_40,ctrl,2,62.5749861639718
pw_196,gene_40,ctrl,3,66.09549322526074
pw_196,gene_40,ctrl,4,62.762585963278354
pw_196,gene_40,ctrl,5,53.53435541542383
pw_196,gene_40,ctrl,6,47.30496348605303
pw_196,gene_40,ctrl,7,31.725953264558488
pw_196,gene_40,ctrl,8,34.745562078929154
pw_196,gene_40,treatment,1,24.53165352983199
pw_196,gene_40,treatment,2,41.92450708872084
pw_196,gene_40,treatment,3,22.829860508626158
pw_196,gene_40,treatment,4,19.730353341485305
pw_196,gene_40,treatment,5,32.424798305158184
pw_196,gene_40,treatment,6,40.558655126735026
pw_196,gene_40,treatment,7,12.652711972025415
pw_196,gene_40,treatment,8,47.21663651937732
pw_197,gene_40,ctrl,1,57.771127301427256
pw_197,gene_40,ctrl,2,38.92129892944937
pw_197,gene_40,ctrl,3,42.69746241944287
pw_197,gene_40,ctrl,4,36.003712512834255
pw_197,gene_40,ctrl,5,72.64443433365518
pw_197,gene_40,ctrl,6,24.498996476326134
pw_197,gene_40,ctrl,7,52.442867711846986
pw_197,gene_40,ctrl,8,31.77322685530606
pw_197,gene_40,treatment,1,35.34394457814395
pw_197,gene_40,treatment,2,74.33876597755469
pw_197,gene_40,treatment,3,14.472446598157822
pw_197,gene_40,treatment,4,33.66125851777433
pw_197,gene_40,treatment,5,26.213574907390647
pw_197,gene_40,treatment,6,75.75112363092254
pw_197,gene_40,treatment,7,36.17989888750202
pw_197,gene_40,treatment,8,31.44123365556908
pw_198,gene_40,ctrl,1,54.482155289185734
pw_198,gene_40,ctrl,2,71.59391806128471
pw_198,gene_40,ctrl,3,73.98658111709963
pw_198,gene_40,ctrl,4,42.58568562188713
pw_198,gene_40,ctrl,5,67.93039606673574
pw_198,gene_40,ctrl,6,56.08754400257966
pw_198,gene_40,ctrl,7,17.166657475535942
pw_198,gene_40,ctrl,8,66.99790810065389
pw_198,gene_40,treatment,1,50.50714960237345
pw_198,gene_40,treatment,2,83.83040285197863
pw_198,gene_40,treatment,3,52.8561264792501
pw_198,gene_40,treatment,4,107.21357367980612
pw_198,gene_40,treatment,5,84.49021143980168
pw_198,gene_40,treatment,6,44.56483926216116
pw_198,gene_40,treatment,7,72.9606229590725
pw_198,gene_40,treatment,8,59.66650961806651
pw_199,gene_40,ctrl,1,35.91075130947777
pw_199,gene_40,ctrl,2,72.46745226586086
pw_199,gene_40,ctrl,3,42.5538939984175
pw_199,gene_40,ctrl,4,22.221612813484704
pw_199,gene_40,ctrl,5,108.8223849442499
pw_199,gene_40,ctrl,6,40.194505628182895
pw_199,gene_40,ctrl,7,15.655193656661185
pw_199,gene_40,ctrl,8,65.6892512518866
pw_199,gene_40,treatment,1,54.72570675154311
pw_199,gene_40,treatment,2,49.85105606462737
pw_199,gene_40,treatment,3,40.090784609625466
pw_199,gene_40,treatment,4,28.269547280953706
pw_199,gene_40,treatment,5,55.92617837636514
pw_199,gene_40,treatment,6,51.220492312214965
pw_199,gene_40,treatment,7,50.32195963500302
pw_199,gene_40,treatment,8,32.674075101237186
pw_200,gene_40,ctrl,1,434.3615732190333
pw_200,gene_40,ctrl,2,98.06594838959485
pw_200,gene_40,ctrl,3,94.2946012127752
pw_200,gene_40,ctrl,4,228.26347187994776
pw_200,gene_40,ctrl,5,123.1636034244145
pw_200,gene_40,ctrl,6,107.55789938300511
pw_200,gene_40,ctrl,7,124.81796669577467
pw_200,gene_40,ctrl,8,176.598477397861
pw_200,gene_40,treatment,1,139.86733634992535
pw_200,gene_40,treatment,2,92.06847526503091
pw_200,gene_40,treatment,3,154.51032956045134
pw_200,gene_40,treatment,4,243.83805799407406
pw_200,gene_40,treatment,5,139.99381613718637
pw_200,gene_40,treatment,6,224.17968918796177
pw_200,gene_40,treatment,7,167.8651881881164
pw_200,gene_40,treatment,8,157.35720563032487
