gene_name,peptide_sequence,treatment_name,seconds,bio_rep,tech_rep,total_area
edf2ae8f,399eedf5,605734a3,150,3,3,0.001064386389292242
edf2ae8f,399eedf5,605734a3,150,3,4,NA
edf2ae8f,399eedf5,605734a3,300,1,1,NA
edf2ae8f,399eedf5,605734a3,300,1,2,1.9936718531320574e-4
edf2ae8f,399eedf5,605734a3,300,1,3,NA
edf2ae8f,399eedf5,605734a3,300,1,4,NA
edf2ae8f,399eedf5,605734a3,300,2,1,NA
edf2ae8f,399eedf5,605734a3,300,2,2,NA
edf2ae8f,399eedf5,605734a3,300,2,3,NA
edf2ae8f,399eedf5,605734a3,300,2,4,NA
edf2ae8f,399eedf5,605734a3,300,3,1,NA
edf2ae8f,399eedf5,605734a3,300,3,2,7.697373388838077e-4
edf2ae8f,399eedf5,605734a3,300,3,3,5.149176070951148e-4
edf2ae8f,399eedf5,605734a3,300,3,4,NA
edf2ae8f,399eedf5,605734a3,600,1,1,NA
edf2ae8f,399eedf5,605734a3,600,1,2,0.0014396784973515146
edf2ae8f,399eedf5,605734a3,600,1,3,8.142559537847694e-4
edf2ae8f,399eedf5,605734a3,600,1,4,NA
edf2ae8f,399eedf5,605734a3,600,2,1,NA
edf2ae8f,399eedf5,605734a3,600,2,2,NA
edf2ae8f,399eedf5,605734a3,600,2,3,NA
edf2ae8f,399eedf5,605734a3,600,2,4,NA
edf2ae8f,399eedf5,605734a3,600,3,1,NA
edf2ae8f,399eedf5,605734a3,600,3,2,4.7042716263271414e-4
edf2ae8f,399eedf5,605734a3,600,3,3,NA
edf2ae8f,399eedf5,605734a3,600,3,4,NA
da2c5ebd,3ada43fc,665e6428,0,1,1,NA
da2c5ebd,3ada43fc,665e6428,0,1,2,0.02336064398536383
da2c5ebd,3ada43fc,665e6428,0,1,3,0.023539544240027317
da2c5ebd,3ada43fc,665e6428,0,1,4,0.01777297799998246
da2c5ebd,3ada43fc,665e6428,0,2,1,NA
da2c5ebd,3ada43fc,665e6428,0,2,2,0.01137799487396524
da2c5ebd,3ada43fc,665e6428,0,2,3,NA
da2c5ebd,3ada43fc,665e6428,0,2,4,0.006496919693977937
da2c5ebd,3ada43fc,665e6428,0,3,1,NA
da2c5ebd,3ada43fc,665e6428,0,3,2,0.01649429994691948
da2c5ebd,3ada43fc,665e6428,0,3,3,NA
da2c5ebd,3ada43fc,665e6428,0,3,4,0.008083185653754349
da2c5ebd,3ada43fc,665e6428,150,1,1,NA
da2c5ebd,3ada43fc,665e6428,150,1,2,0.025826834178905904
da2c5ebd,3ada43fc,665e6428,150,1,3,0.027009157747999835
da2c5ebd,3ada43fc,665e6428,150,1,4,0.02455250515340725
da2c5ebd,3ada43fc,665e6428,150,2,1,NA
da2c5ebd,3ada43fc,665e6428,150,2,2,0.014219568539453812
da2c5ebd,3ada43fc,665e6428,150,2,3,NA
da2c5ebd,3ada43fc,665e6428,150,2,4,0.0067103873731599074
da2c5ebd,3ada43fc,665e6428,150,3,1,NA
da2c5ebd,3ada43fc,665e6428,150,3,2,0.01781669961361045
da2c5ebd,3ada43fc,665e6428,150,3,3,NA
da2c5ebd,3ada43fc,665e6428,150,3,4,0.008927422999944415
da2c5ebd,3ada43fc,665e6428,300,1,1,NA
da2c5ebd,3ada43fc,665e6428,300,1,2,0.017726117632163446
da2c5ebd,3ada43fc,665e6428,300,1,3,3.3271356366981064e-4
da2c5ebd,3ada43fc,665e6428,300,1,4,0.01478052611164628
da2c5ebd,3ada43fc,665e6428,300,2,1,NA
da2c5ebd,3ada43fc,665e6428,300,2,2,0.011413151690511837
da2c5ebd,3ada43fc,665e6428,300,2,3,NA
da2c5ebd,3ada43fc,665e6428,300,2,4,0.005637513244060129
da2c5ebd,3ada43fc,665e6428,300,3,1,NA
da2c5ebd,3ada43fc,665e6428,300,3,2,0.012138888055248407
da2c5ebd,3ada43fc,665e6428,300,3,3,NA
da2c5ebd,3ada43fc,665e6428,300,3,4,0.007284310832886359
da2c5ebd,3ada43fc,665e6428,600,1,1,NA
da2c5ebd,3ada43fc,665e6428,600,1,2,0.01736223862244348
da2c5ebd,3ada43fc,665e6428,600,1,3,1.4099856596164385e-4
da2c5ebd,3ada43fc,665e6428,600,1,4,0.01186129799428246
da2c5ebd,3ada43fc,665e6428,600,2,1,NA
da2c5ebd,3ada43fc,665e6428,600,2,2,0.01126203465734914
da2c5ebd,3ada43fc,665e6428,600,2,3,NA
da2c5ebd,3ada43fc,665e6428,600,2,4,0.00634037709286258
da2c5ebd,3ada43fc,665e6428,600,3,1,NA
da2c5ebd,3ada43fc,665e6428,600,3,2,0.014148479832733842
da2c5ebd,3ada43fc,665e6428,600,3,3,NA
da2c5ebd,3ada43fc,665e6428,600,3,4,0.009660247639787725
da2c5ebd,3ada43fc,605734a3,0,1,1,NA
da2c5ebd,3ada43fc,605734a3,0,1,2,0.02168354841020441
da2c5ebd,3ada43fc,605734a3,0,1,3,8.026836705708332e-5
da2c5ebd,3ada43fc,605734a3,0,1,4,0.014603699209650267
da2c5ebd,3ada43fc,605734a3,0,2,1,NA
da2c5ebd,3ada43fc,605734a3,0,2,2,0.011635502122745441
da2c5ebd,3ada43fc,605734a3,0,2,3,NA
da2c5ebd,3ada43fc,605734a3,0,2,4,0.006961438402994407
da2c5ebd,3ada43fc,605734a3,0,3,1,NA
da2c5ebd,3ada43fc,605734a3,0,3,2,0.016082889206143276
da2c5ebd,3ada43fc,605734a3,0,3,3,NA
da2c5ebd,3ada43fc,605734a3,0,3,4,0.011797110365854223
da2c5ebd,3ada43fc,605734a3,150,1,1,NA
da2c5ebd,3ada43fc,605734a3,150,1,2,0.02271092335324615
da2c5ebd,3ada43fc,605734a3,150,1,3,NA
da2c5ebd,3ada43fc,605734a3,150,1,4,0.014768393137461887
da2c5ebd,3ada43fc,605734a3,150,2,1,NA
da2c5ebd,3ada43fc,605734a3,150,2,2,0.010258751848027029
da2c5ebd,3ada43fc,605734a3,150,2,3,NA
da2c5ebd,3ada43fc,605734a3,150,2,4,0.005659877450636621
da2c5ebd,3ada43fc,605734a3,150,3,1,NA
da2c5ebd,3ada43fc,605734a3,150,3,2,0.01393769976876584
da2c5ebd,3ada43fc,605734a3,150,3,3,NA
da2c5ebd,3ada43fc,605734a3,150,3,4,0.008319899109174822
da2c5ebd,3ada43fc,605734a3,300,1,1,NA
da2c5ebd,3ada43fc,605734a3,300,1,2,0.013368594143607151
da2c5ebd,3ada43fc,605734a3,300,1,3,NA
da2c5ebd,3ada43fc,605734a3,300,1,4,0.00843846031059401
da2c5ebd,3ada43fc,605734a3,300,2,1,NA
da2c5ebd,3ada43fc,605734a3,300,2,2,0.012964199737197602
da2c5ebd,3ada43fc,605734a3,300,2,3,NA
da2c5ebd,3ada43fc,605734a3,300,2,4,0.007967078946551931
da2c5ebd,3ada43fc,605734a3,300,3,1,NA
da2c5ebd,3ada43fc,605734a3,300,3,2,0.014803443818574824
da2c5ebd,3ada43fc,605734a3,300,3,3,NA
da2c5ebd,3ada43fc,605734a3,300,3,4,0.009214595696980944
da2c5ebd,3ada43fc,605734a3,600,1,1,NA
da2c5ebd,3ada43fc,605734a3,600,1,2,0.026136033036241832
da2c5ebd,3ada43fc,605734a3,600,1,3,1.064587555352559e-4
da2c5ebd,3ada43fc,605734a3,600,1,4,0.015592324236220654
da2c5ebd,3ada43fc,605734a3,600,2,1,NA
da2c5ebd,3ada43fc,605734a3,600,2,2,0.010703025272704968
da2c5ebd,3ada43fc,605734a3,600,2,3,NA
da2c5ebd,3ada43fc,605734a3,600,2,4,0.005379717329149494
da2c5ebd,3ada43fc,605734a3,600,3,1,NA
da2c5ebd,3ada43fc,605734a3,600,3,2,0.017056723668485475
da2c5ebd,3ada43fc,605734a3,600,3,3,NA
da2c5ebd,3ada43fc,605734a3,600,3,4,0.0110495753993597
da2c5ebd,218be9f1,665e6428,0,1,1,NA
da2c5ebd,218be9f1,665e6428,0,1,2,0.01970462682617328
da2c5ebd,218be9f1,665e6428,0,1,3,0.017198691762986447
da2c5ebd,218be9f1,665e6428,0,1,4,NA
da2c5ebd,218be9f1,665e6428,0,2,1,NA
da2c5ebd,218be9f1,665e6428,0,2,2,0.007888067067084555
da2c5ebd,218be9f1,665e6428,0,2,3,6.644484579938485e-4
da2c5ebd,218be9f1,665e6428,0,2,4,NA
da2c5ebd,218be9f1,665e6428,0,3,1,NA
da2c5ebd,218be9f1,665e6428,0,3,2,0.009883582572299507
da2c5ebd,218be9f1,665e6428,0,3,3,3.626063892944637e-4
da2c5ebd,218be9f1,665e6428,0,3,4,NA
da2c5ebd,218be9f1,665e6428,150,1,1,NA
da2c5ebd,218be9f1,665e6428,150,1,2,0.02110769280062039
da2c5ebd,218be9f1,665e6428,150,1,3,0.0166403201003374
da2c5ebd,218be9f1,665e6428,150,1,4,NA
da2c5ebd,218be9f1,665e6428,150,2,1,NA
da2c5ebd,218be9f1,665e6428,150,2,2,0.007713330749744469
da2c5ebd,218be9f1,665e6428,150,2,3,0.0026012105789254367
da2c5ebd,218be9f1,665e6428,150,2,4,NA
da2c5ebd,218be9f1,665e6428,150,3,1,NA
da2c5ebd,218be9f1,665e6428,150,3,2,0.010750228943708048
da2c5ebd,218be9f1,665e6428,150,3,3,0.002538322578529825
da2c5ebd,218be9f1,665e6428,150,3,4,NA
da2c5ebd,218be9f1,665e6428,300,1,1,NA
da2c5ebd,218be9f1,665e6428,300,1,2,0.015137173189714337
da2c5ebd,218be9f1,665e6428,300,1,3,0.0010337406957386611
da2c5ebd,218be9f1,665e6428,300,1,4,NA
da2c5ebd,218be9f1,665e6428,300,2,1,NA
da2c5ebd,218be9f1,665e6428,300,2,2,0.006179400055387443
da2c5ebd,218be9f1,665e6428,300,2,3,5.675293990368627e-4
da2c5ebd,218be9f1,665e6428,300,2,4,NA
da2c5ebd,218be9f1,665e6428,300,3,1,NA
da2c5ebd,218be9f1,665e6428,300,3,2,0.005199554530675783
da2c5ebd,218be9f1,665e6428,300,3,3,7.257113345116013e-4
da2c5ebd,218be9f1,665e6428,300,3,4,NA
da2c5ebd,218be9f1,665e6428,600,1,1,NA
da2c5ebd,218be9f1,665e6428,600,1,2,0.020992071929926807
da2c5ebd,218be9f1,665e6428,600,1,3,0.002392410961890864
da2c5ebd,218be9f1,665e6428,600,1,4,NA
da2c5ebd,218be9f1,665e6428,600,2,1,NA
da2c5ebd,218be9f1,665e6428,600,2,2,0.006692304036095158
da2c5ebd,218be9f1,665e6428,600,2,3,0.0010491303710897378
da2c5ebd,218be9f1,665e6428,600,2,4,NA
da2c5ebd,218be9f1,665e6428,600,3,1,NA
da2c5ebd,218be9f1,665e6428,600,3,2,0.007848215874500037
da2c5ebd,218be9f1,665e6428,600,3,3,6.464935403047954e-4
da2c5ebd,218be9f1,665e6428,600,3,4,NA
da2c5ebd,218be9f1,605734a3,0,1,1,NA
da2c5ebd,218be9f1,605734a3,0,1,2,0.017375357424029965
da2c5ebd,218be9f1,605734a3,0,1,3,0.00283274126010602
da2c5ebd,218be9f1,605734a3,0,1,4,NA
da2c5ebd,218be9f1,605734a3,0,2,1,NA
da2c5ebd,218be9f1,605734a3,0,2,2,0.006423908019907519
da2c5ebd,218be9f1,605734a3,0,2,3,9.119041545849625e-4
da2c5ebd,218be9f1,605734a3,0,2,4,NA
da2c5ebd,218be9f1,605734a3,0,3,1,NA
da2c5ebd,218be9f1,605734a3,0,3,2,0.010176007443369064
da2c5ebd,218be9f1,605734a3,0,3,3,0.0012230342816806918
da2c5ebd,218be9f1,605734a3,0,3,4,NA
da2c5ebd,218be9f1,605734a3,150,1,1,NA
da2c5ebd,218be9f1,605734a3,150,1,2,0.01903125507648339
da2c5ebd,218be9f1,605734a3,150,1,3,4.920957801819252e-4
da2c5ebd,218be9f1,605734a3,150,1,4,NA
da2c5ebd,218be9f1,605734a3,150,2,1,NA
da2c5ebd,218be9f1,605734a3,150,2,2,0.005660949212252815
da2c5ebd,218be9f1,605734a3,150,2,3,0.001114155419866947
da2c5ebd,218be9f1,605734a3,150,2,4,NA
da2c5ebd,218be9f1,605734a3,150,3,1,NA
da2c5ebd,218be9f1,605734a3,150,3,2,0.008995514462829955
da2c5ebd,218be9f1,605734a3,150,3,3,0.002392553946076609
da2c5ebd,218be9f1,605734a3,150,3,4,NA
da2c5ebd,218be9f1,605734a3,300,1,1,NA
da2c5ebd,218be9f1,605734a3,300,1,2,0.010913916041089195
da2c5ebd,218be9f1,605734a3,300,1,3,1.137538456733247e-4
da2c5ebd,218be9f1,605734a3,300,1,4,NA
da2c5ebd,218be9f1,605734a3,300,2,1,NA
da2c5ebd,218be9f1,605734a3,300,2,2,0.007809799549094354
da2c5ebd,218be9f1,605734a3,300,2,3,0.0026595254208860693
da2c5ebd,218be9f1,605734a3,300,2,4,NA
da2c5ebd,218be9f1,605734a3,300,3,1,NA
da2c5ebd,218be9f1,605734a3,300,3,2,0.00914981747363612
da2c5ebd,218be9f1,605734a3,300,3,3,0.0019186845776235674
da2c5ebd,218be9f1,605734a3,300,3,4,NA
da2c5ebd,218be9f1,605734a3,600,1,1,NA
da2c5ebd,218be9f1,605734a3,600,1,2,0.021102945713579024
da2c5ebd,218be9f1,605734a3,600,1,3,0.006513408288877864
da2c5ebd,218be9f1,605734a3,600,1,4,NA
da2c5ebd,218be9f1,605734a3,600,2,1,NA
da2c5ebd,218be9f1,605734a3,600,2,2,0.005658713927245738
da2c5ebd,218be9f1,605734a3,600,2,3,7.786788799660427e-4
da2c5ebd,218be9f1,605734a3,600,2,4,NA
da2c5ebd,218be9f1,605734a3,600,3,1,NA
da2c5ebd,218be9f1,605734a3,600,3,2,0.011294220840106456
da2c5ebd,218be9f1,605734a3,600,3,3,0.002279076437867382
da2c5ebd,218be9f1,605734a3,600,3,4,NA
b5f719c0,64a43d30,665e6428,0,1,1,0.017710502833570646
b5f719c0,64a43d30,665e6428,0,1,2,NA
b5f719c0,64a43d30,665e6428,0,1,3,NA
b5f719c0,64a43d30,665e6428,0,1,4,NA
b5f719c0,64a43d30,665e6428,0,2,1,0.017658055215883525
b5f719c0,64a43d30,665e6428,0,2,2,NA
b5f719c0,64a43d30,665e6428,0,2,3,0.0029911036313892193
b5f719c0,64a43d30,665e6428,0,2,4,NA
b5f719c0,64a43d30,665e6428,0,3,1,0.016231223716115024
b5f719c0,64a43d30,665e6428,0,3,2,NA
b5f719c0,64a43d30,665e6428,0,3,3,9.097203781352406e-5
b5f719c0,64a43d30,665e6428,0,3,4,NA
b5f719c0,64a43d30,665e6428,150,1,1,0.03125571705765868
b5f719c0,64a43d30,665e6428,150,1,2,NA
b5f719c0,64a43d30,665e6428,150,1,3,NA
b5f719c0,64a43d30,665e6428,150,1,4,NA
b5f719c0,64a43d30,665e6428,150,2,1,0.011466752067779681
b5f719c0,64a43d30,665e6428,150,2,2,NA
b5f719c0,64a43d30,665e6428,150,2,3,0.004267452873073356
b5f719c0,64a43d30,665e6428,150,2,4,NA
b5f719c0,64a43d30,665e6428,150,3,1,0.015723200539581927
b5f719c0,64a43d30,665e6428,150,3,2,NA
b5f719c0,64a43d30,665e6428,150,3,3,0.0017160935041792462
b5f719c0,64a43d30,665e6428,150,3,4,NA
b5f719c0,64a43d30,665e6428,300,1,1,0.017039524976550743
b5f719c0,64a43d30,665e6428,300,1,2,NA
b5f719c0,64a43d30,665e6428,300,1,3,NA
b5f719c0,64a43d30,665e6428,300,1,4,NA
b5f719c0,64a43d30,665e6428,300,2,1,0.01551038862797937
b5f719c0,64a43d30,665e6428,300,2,2,NA
b5f719c0,64a43d30,665e6428,300,2,3,0.0025406409128977234
b5f719c0,64a43d30,665e6428,300,2,4,NA
b5f719c0,64a43d30,665e6428,300,3,1,0.03502698727398033
b5f719c0,64a43d30,665e6428,300,3,2,NA
b5f719c0,64a43d30,665e6428,300,3,3,0.001352668622800806
b5f719c0,64a43d30,665e6428,300,3,4,NA
b5f719c0,64a43d30,665e6428,600,1,1,0.013397915161821273
b5f719c0,64a43d30,665e6428,600,1,2,NA
b5f719c0,64a43d30,665e6428,600,1,3,NA
b5f719c0,64a43d30,665e6428,600,1,4,NA
b5f719c0,64a43d30,665e6428,600,2,1,0.013225698385604556
b5f719c0,64a43d30,665e6428,600,2,2,NA
b5f719c0,64a43d30,665e6428,600,2,3,0.0015888757921436157
b5f719c0,64a43d30,665e6428,600,2,4,NA
b5f719c0,64a43d30,665e6428,600,3,1,0.021504967837371415
b5f719c0,64a43d30,665e6428,600,3,2,NA
b5f719c0,64a43d30,665e6428,600,3,3,7.0623798255307e-4
b5f719c0,64a43d30,665e6428,600,3,4,NA
b5f719c0,64a43d30,605734a3,0,1,1,0.025248267011159283
b5f719c0,64a43d30,605734a3,0,1,2,NA
b5f719c0,64a43d30,605734a3,0,1,3,NA
b5f719c0,64a43d30,605734a3,0,1,4,NA
b5f719c0,64a43d30,605734a3,0,2,1,0.014697160824047043
b5f719c0,64a43d30,605734a3,0,2,2,NA
b5f719c0,64a43d30,605734a3,0,2,3,0.001660770857176598
b5f719c0,64a43d30,605734a3,0,2,4,NA
b5f719c0,64a43d30,605734a3,0,3,1,0.05952048399402535
b5f719c0,64a43d30,605734a3,0,3,2,NA
b5f719c0,64a43d30,605734a3,0,3,3,0.002874928756788294
b5f719c0,64a43d30,605734a3,0,3,4,NA
b5f719c0,64a43d30,605734a3,150,1,1,0.01835374613846473
b5f719c0,64a43d30,605734a3,150,1,2,NA
b5f719c0,64a43d30,605734a3,150,1,3,NA
b5f719c0,64a43d30,605734a3,150,1,4,NA
b5f719c0,64a43d30,605734a3,150,2,1,0.01939246634096252
b5f719c0,64a43d30,605734a3,150,2,2,NA
b5f719c0,64a43d30,605734a3,150,2,3,0.00626524402640902
b5f719c0,64a43d30,605734a3,150,2,4,NA
b5f719c0,64a43d30,605734a3,150,3,1,0.023240591620364875
b5f719c0,64a43d30,605734a3,150,3,2,NA
b5f719c0,64a43d30,605734a3,150,3,3,0.003360517716500301
b5f719c0,64a43d30,605734a3,150,3,4,NA
b5f719c0,64a43d30,605734a3,300,1,1,0.008804702251008423
b5f719c0,64a43d30,605734a3,300,1,2,NA
b5f719c0,64a43d30,605734a3,300,1,3,NA
b5f719c0,64a43d30,605734a3,300,1,4,NA
b5f719c0,64a43d30,605734a3,300,2,1,0.015094321617764323
b5f719c0,64a43d30,605734a3,300,2,2,NA
b5f719c0,64a43d30,605734a3,300,2,3,0.003848963352406318
b5f719c0,64a43d30,605734a3,300,2,4,NA
b5f719c0,64a43d30,605734a3,300,3,1,0.02809757765925346
b5f719c0,64a43d30,605734a3,300,3,2,NA
b5f719c0,64a43d30,605734a3,300,3,3,0.0032895852726122737
b5f719c0,64a43d30,605734a3,300,3,4,NA
b5f719c0,64a43d30,605734a3,600,1,1,0.02114733511373503
b5f719c0,64a43d30,605734a3,600,1,2,NA
b5f719c0,64a43d30,605734a3,600,1,3,NA
b5f719c0,64a43d30,605734a3,600,1,4,NA
b5f719c0,64a43d30,605734a3,600,2,1,0.014341651460445408
b5f719c0,64a43d30,605734a3,600,2,2,NA
b5f719c0,64a43d30,605734a3,600,2,3,0.002435305675303492
b5f719c0,64a43d30,605734a3,600,2,4,NA
b5f719c0,64a43d30,605734a3,600,3,1,0.03522992646402602
b5f719c0,64a43d30,605734a3,600,3,2,NA
b5f719c0,64a43d30,605734a3,600,3,3,0.002323735490175371
b5f719c0,64a43d30,605734a3,600,3,4,NA
b5f719c0,9dc7439f,665e6428,0,1,1,0.04198499550685694
b5f719c0,9dc7439f,665e6428,0,1,2,NA
b5f719c0,9dc7439f,665e6428,0,1,3,0.03814365575321676
b5f719c0,9dc7439f,665e6428,0,1,4,NA
b5f719c0,9dc7439f,665e6428,0,2,1,0.02196097501082707
b5f719c0,9dc7439f,665e6428,0,2,2,NA
b5f719c0,9dc7439f,665e6428,0,2,3,0.022082443835215525
b5f719c0,9dc7439f,665e6428,0,2,4,NA
b5f719c0,9dc7439f,665e6428,0,3,1,0.013267924580409231
b5f719c0,9dc7439f,665e6428,0,3,2,NA
b5f719c0,9dc7439f,665e6428,0,3,3,0.011728444914306278
b5f719c0,9dc7439f,665e6428,0,3,4,NA
b5f719c0,9dc7439f,665e6428,150,1,1,0.06797143596430538
b5f719c0,9dc7439f,665e6428,150,1,2,NA
b5f719c0,9dc7439f,665e6428,150,1,3,0.05223935481637313
b5f719c0,9dc7439f,665e6428,150,1,4,NA
b5f719c0,9dc7439f,665e6428,150,2,1,0.016976120876541576
b5f719c0,9dc7439f,665e6428,150,2,2,NA
b5f719c0,9dc7439f,665e6428,150,2,3,0.018487193603650667
b5f719c0,9dc7439f,665e6428,150,2,4,NA
b5f719c0,9dc7439f,665e6428,150,3,1,0.011735567404691739
b5f719c0,9dc7439f,665e6428,150,3,2,NA
b5f719c0,9dc7439f,665e6428,150,3,3,0.013971127849371958
b5f719c0,9dc7439f,665e6428,150,3,4,NA
b5f719c0,9dc7439f,665e6428,300,1,1,0.031900037472610186
b5f719c0,9dc7439f,665e6428,300,1,2,NA
b5f719c0,9dc7439f,665e6428,300,1,3,0.029433601962964906
b5f719c0,9dc7439f,665e6428,300,1,4,NA
b5f719c0,9dc7439f,665e6428,300,2,1,0.021028880746606953
b5f719c0,9dc7439f,665e6428,300,2,2,NA
b5f719c0,9dc7439f,665e6428,300,2,3,0.025548303709474057
b5f719c0,9dc7439f,665e6428,300,2,4,NA
b5f719c0,9dc7439f,665e6428,300,3,1,0.014292413841092075
b5f719c0,9dc7439f,665e6428,300,3,2,NA
b5f719c0,9dc7439f,665e6428,300,3,3,0.013530539992371629
b5f719c0,9dc7439f,665e6428,300,3,4,NA
b5f719c0,9dc7439f,665e6428,600,1,1,0.026660427276239993
b5f719c0,9dc7439f,665e6428,600,1,2,NA
b5f719c0,9dc7439f,665e6428,600,1,3,0.023491578723884625
b5f719c0,9dc7439f,665e6428,600,1,4,NA
b5f719c0,9dc7439f,665e6428,600,2,1,0.016879842289003303
b5f719c0,9dc7439f,665e6428,600,2,2,NA
b5f719c0,9dc7439f,665e6428,600,2,3,0.018788661511822735
b5f719c0,9dc7439f,665e6428,600,2,4,NA
b5f719c0,9dc7439f,665e6428,600,3,1,0.011871058697967823
b5f719c0,9dc7439f,665e6428,600,3,2,NA
b5f719c0,9dc7439f,665e6428,600,3,3,0.01321979980034481
b5f719c0,9dc7439f,665e6428,600,3,4,NA
b5f719c0,9dc7439f,605734a3,0,1,1,0.04889997872220909
b5f719c0,9dc7439f,605734a3,0,1,2,NA
b5f719c0,9dc7439f,605734a3,0,1,3,0.04460376523914823
b5f719c0,9dc7439f,605734a3,0,1,4,NA
b5f719c0,9dc7439f,605734a3,0,2,1,0.021083341135649646
b5f719c0,9dc7439f,605734a3,0,2,2,NA
b5f719c0,9dc7439f,605734a3,0,2,3,0.02047182223882839
b5f719c0,9dc7439f,605734a3,0,2,4,NA
b5f719c0,9dc7439f,605734a3,0,3,1,0.029614987990874284
b5f719c0,9dc7439f,605734a3,0,3,2,NA
b5f719c0,9dc7439f,605734a3,0,3,3,0.01753445221679598
b5f719c0,9dc7439f,605734a3,0,3,4,NA
b5f719c0,9dc7439f,605734a3,150,1,1,0.03821350438332315
b5f719c0,9dc7439f,605734a3,150,1,2,NA
b5f719c0,9dc7439f,605734a3,150,1,3,0.03350103309471288
b5f719c0,9dc7439f,605734a3,150,1,4,NA
b5f719c0,9dc7439f,605734a3,150,2,1,0.02166861788731927
b5f719c0,9dc7439f,605734a3,150,2,2,NA
b5f719c0,9dc7439f,605734a3,150,2,3,0.021269718005954577
b5f719c0,9dc7439f,605734a3,150,2,4,NA
b5f719c0,9dc7439f,605734a3,150,3,1,0.009224053966514377
b5f719c0,9dc7439f,605734a3,150,3,2,NA
b5f719c0,9dc7439f,605734a3,150,3,3,0.016545704877458028
b5f719c0,9dc7439f,605734a3,150,3,4,NA
b5f719c0,9dc7439f,605734a3,300,1,1,0.01553609663492504
b5f719c0,9dc7439f,605734a3,300,1,2,NA
b5f719c0,9dc7439f,605734a3,300,1,3,0.015063369313833917
b5f719c0,9dc7439f,605734a3,300,1,4,NA
b5f719c0,9dc7439f,605734a3,300,2,1,0.01922076854336003
b5f719c0,9dc7439f,605734a3,300,2,2,NA
b5f719c0,9dc7439f,605734a3,300,2,3,0.019173444629010925
b5f719c0,9dc7439f,605734a3,300,2,4,NA
b5f719c0,9dc7439f,605734a3,300,3,1,0.014634067241552728
b5f719c0,9dc7439f,605734a3,300,3,2,NA
b5f719c0,9dc7439f,605734a3,300,3,3,0.016358456321046443
b5f719c0,9dc7439f,605734a3,300,3,4,NA
b5f719c0,9dc7439f,605734a3,600,1,1,0.03567598273628285
b5f719c0,9dc7439f,605734a3,600,1,2,NA
b5f719c0,9dc7439f,605734a3,600,1,3,0.0381640085164649
b5f719c0,9dc7439f,605734a3,600,1,4,NA
b5f719c0,9dc7439f,605734a3,600,2,1,0.015139379427502564
b5f719c0,9dc7439f,605734a3,600,2,2,NA
b5f719c0,9dc7439f,605734a3,600,2,3,0.015646528647052793
b5f719c0,9dc7439f,605734a3,600,2,4,NA
b5f719c0,9dc7439f,605734a3,600,3,1,0.013596704385240842
b5f719c0,9dc7439f,605734a3,600,3,2,NA
b5f719c0,9dc7439f,605734a3,600,3,3,0.01441195944435701
b5f719c0,9dc7439f,605734a3,600,3,4,NA
b5f719c0,dddb3c8b,665e6428,0,1,1,0.0149116892423641
b5f719c0,dddb3c8b,665e6428,0,1,2,NA
b5f719c0,dddb3c8b,665e6428,0,1,3,NA
b5f719c0,dddb3c8b,665e6428,0,1,4,0.008776645039508377
b5f719c0,dddb3c8b,665e6428,0,2,1,0.014406596281444481
b5f719c0,dddb3c8b,665e6428,0,2,2,NA
b5f719c0,dddb3c8b,665e6428,0,2,3,NA
b5f719c0,dddb3c8b,665e6428,0,2,4,0.0043840319614626005
b5f719c0,dddb3c8b,665e6428,0,3,1,0.016689492758676996
b5f719c0,dddb3c8b,665e6428,0,3,2,NA
b5f719c0,dddb3c8b,665e6428,0,3,3,NA
b5f719c0,dddb3c8b,665e6428,0,3,4,0.006351490063633585
b5f719c0,dddb3c8b,665e6428,150,1,1,0.028566270138215465
b5f719c0,dddb3c8b,665e6428,150,1,2,NA
b5f719c0,dddb3c8b,665e6428,150,1,3,NA
b5f719c0,dddb3c8b,665e6428,150,1,4,0.00721458044951149
b5f719c0,dddb3c8b,665e6428,150,2,1,0.011423308931345284
b5f719c0,dddb3c8b,665e6428,150,2,2,NA
b5f719c0,dddb3c8b,665e6428,150,2,3,NA
b5f719c0,dddb3c8b,665e6428,150,2,4,0.005492879540125543
b5f719c0,dddb3c8b,665e6428,150,3,1,0.009139089390296323
b5f719c0,dddb3c8b,665e6428,150,3,2,NA
b5f719c0,dddb3c8b,665e6428,150,3,3,NA
b5f719c0,dddb3c8b,665e6428,150,3,4,0.009046910874815801
b5f719c0,dddb3c8b,665e6428,300,1,1,0.011038834448351754
b5f719c0,dddb3c8b,665e6428,300,1,2,NA
b5f719c0,dddb3c8b,665e6428,300,1,3,NA
b5f719c0,dddb3c8b,665e6428,300,1,4,0.0043627277965537226
b5f719c0,dddb3c8b,665e6428,300,2,1,0.014151789762104836
b5f719c0,dddb3c8b,665e6428,300,2,2,NA
b5f719c0,dddb3c8b,665e6428,300,2,3,NA
b5f719c0,dddb3c8b,665e6428,300,2,4,0.005904991941158652
b5f719c0,dddb3c8b,665e6428,300,3,1,0.028616953361419378
b5f719c0,dddb3c8b,665e6428,300,3,2,NA
b5f719c0,dddb3c8b,665e6428,300,3,3,NA
b5f719c0,dddb3c8b,665e6428,300,3,4,0.011936490561750052
b5f719c0,dddb3c8b,665e6428,600,1,1,0.011968640958648353
b5f719c0,dddb3c8b,665e6428,600,1,2,NA
